country_id,country_name,Population,year,Gini,density_psqkm,urbanization_perc,ES_pcap,energy_service,GDP_PPP_pcap,GDP_PPP,prop_TFC_PTR,Land_Area,historical_data,wem_urbanization_perc,d_bar,u_bar,rising_income,falling_income,gini_case1,gini_case2,gini_case3
29,Malaysia,40216194999.99989,2093,14.355354558886171,122.40509815857523,90,NA,NA,108180.42034094129,4350604879613.25,NA,328550,0,90,79.41629995099319,0,1,0,38.43743853022763,36.78479344840608,35.873593061588
29,Malaysia,40111111499.99989,2094,14.106015947750594,122.08525795160523,90,NA,NA,110200.76222762976,4420275061097.435,NA,328550,0,90,79.08365771897144,0,1,0,38.40725133757649,36.74094551392202,35.80505500780926
29,Malaysia,40006088000,2095,13.860095259587963,121.76560036524123,90,NA,NA,112260.50839170188,4491103777643.164,NA,328550,0,90,78.75089217429777,0,1,0,38.37721508088861,36.697536058782795,35.73675134518412
29,Malaysia,39900120000,2096,13.617589451193515,121.44306802617562,90,NA,NA,114362.81282361793,4563089955199.895,NA,328550,0,90,78.4142410454532,0,1,0,38.34732900548416,36.65456069819497,35.668681984747955
29,Malaysia,39793498499.9999,2097,13.378489399706856,121.11854664434608,90,NA,NA,116510.3648467772,4636355028764.67,NA,328550,0,90,78.0759423909063,0,1,0,38.31759236045674,36.612015091213024,35.60084682715108
29,Malaysia,39687006500,2098,13.142383542492912,120.79441941865774,90,NA,NA,118623.28790020802,4707803197946.927,NA,328550,0,90,77.73932557799009,0,1,0,38.28800439865446,36.5698949403009,35.53324576281893
29,Malaysia,39580828499.9999,2099,12.909283037916255,120.47124790747193,90,NA,NA,120696.83955323527,4777280906848.61,NA,328550,0,90,77.40486164773979,0,1,0,38.258564376661184,36.528195990897885,35.46587867211039
29,Malaysia,39474474499.9999,2100,12.67919549950587,120.14754070917638,90,NA,NA,122726.04491000291,4844546130285.753,NA,328550,0,90,77.07078737326319,0,1,0,38.229271554777874,36.486914030988906,35.39874542547435
30,Egypt,27034498500,1960,NA,27.158067708071727,37.864,126.41446017151674,3417551533.885179,2537.9933495210034,68613377400.635544,8.318917683083916,995450,1,37.864,7.897054493416775,0,0,0,32,32,32
30,Egypt,27747866500,1961,NA,27.87469636847657,38.272,132.7544311403805,3683652232.566721,2558.482085732556,70992419357.54851,8.516603216378043,995450,1,38.272,8.296795878502348,0,1,0,32,32,32
30,Egypt,28485022500,1962,NA,28.615221759003468,38.624,139.34452049321246,3969231801.5008683,2558.174258959264,72869651325.37546,8.710434326221863,995450,1,38.624,8.727886422919632,0,0,1,32,32,32
30,Egypt,29245935999.9999,1963,NA,29.379613240243007,38.977,146.1947104011629,4275601143.9309297,2743.5353696939706,80237259835.80592,8.8999903224171,995450,1,38.977,9.193607404717799,0,1,0,32,32,32
30,Egypt,30026648499.9999,1964,NA,30.163894218694963,39.331,153.33519229111346,4604141921.605158,2967.4272002335047,89101893490.75026,9.084837389968776,995450,1,39.331,9.690648374511685,0,1,0,32,32,32
30,Egypt,30818469499.9999,1965,NA,30.959334471846805,39.686,160.82268431068562,4956308991.336977,2958.580840928591,91178933409.44183,9.26452599426678,995450,1,39.686,10.220887674826443,0,0,1,32,32,32
30,Egypt,31613132499.999905,1966,NA,31.757629715204082,40.042,168.71536755069252,5333621269.166226,2867.2892349470685,90643994500.20503,9.438588069946508,995450,1,40.042,10.786582687736338,0,0,1,32,32,32
30,Egypt,32408414000,1967,NA,32.55654628559948,40.399,177.0426956550504,5737672976.464875,2860.166125016369,92693447888.30624,9.606534025634234,995450,1,40.399,11.372164459904369,0,0,1,32,32,32
30,Egypt,33204629000,1968,NA,33.356400622833895,40.758,185.8212973595547,6170127239.122694,2981.857920104263,99011485967.7737,9.767849605006715,995450,1,40.758,11.957642557718376,0,1,0,32,32,32
30,Egypt,33995954999.999905,1969,NA,34.15134361344106,41.117,195.1031031396118,6632716314.694582,3301.960127616543,112253287910.24594,9.92199265444712,995450,1,41.117,12.521274260552591,0,1,0,32,32,32
30,Egypt,34781985500,1970,NA,34.94096689939223,41.477,204.91000032432663,7127176660.085724,3578.3144600850887,124460881665.11989,10.068389859368763,995450,1,41.477,13.040984172022217,0,1,0,32,32,32
30,Egypt,35555969500,1971,NA,35.71848862323572,41.838,215.28727701507765,7654747855.286152,3628.104568133275,129000775367.35739,10.206433525310452,995450,1,41.838,13.536505397364493,0,1,0,32,32,32
30,Egypt,36330767499.9999,1972,NA,36.49682806770797,42.2,241.86847119497074,8787267192.564905,3631.257728581061,131926380269.65628,10.435084379534633,995450,1,42.2,14.06007650278595,0,1,0,32,32,32
30,Egypt,37120775500,1973,NA,37.29044703400472,42.563,226.22986250317612,8397827937.376269,3610.5375397774187,134025953448.39989,10.766670849468952,995450,1,42.563,14.626705290431236,0,0,1,32,32,32
30,Egypt,37930374499.9999,1974,NA,38.10374654678778,42.926,254.94493147316663,9670156727.654022,3666.988969323666,139090264893.8153,11.165107651538325,995450,1,42.926,15.22538647367438,0,1,0,32,32,32
30,Egypt,38775583499.99989,1975,NA,38.95281882565663,43.291,223.84725570396768,8679807954.795027,3921.1231978617384,152043839972.47446,9.439838032634142,995450,1,43.291,15.856193165087852,0,1,0,32,32,32
30,Egypt,39649050499.9999,1976,NA,39.8302782661107,43.65599999999999,258.07850851410063,10232567817.040232,4245.341989731298,168323778940.6263,9.662510627479469,995450,1,43.65599999999999,16.51550513882454,0,1,0,32,32,32
30,Egypt,40577356000,1977,NA,40.762826862223115,43.81,289.4814869832335,11746393352.728031,4473.947432048662,181540957675.52438,10.512565913794287,995450,1,43.81,17.211114412155226,0,1,0,32,32,32
30,Egypt,41576635999.99989,1978,NA,41.76667436837601,43.82599999999999,295.86469029650266,12301058533.710392,4763.70572764744,198058859049.51224,10.714818594384703,995450,1,43.82599999999999,17.947779368474396,0,1,0,32,32,32
30,Egypt,42632458000,1979,NA,42.82732231654026,43.842,306.02910083574676,13046772788.15774,5115.936049915674,218104928778.71585,10.393115995880416,995450,1,43.842,18.72619708122801,0,1,0,32,32,32
30,Egypt,43748555500,1980,NA,43.94852127178663,43.85799999999999,314.9068440175205,13776719542.830338,5324.858606466586,232954872274.6561,10.160914063470779,995450,1,43.85799999999999,19.554755816609216,0,1,0,32,32,32
30,Egypt,44899572500,1981,NA,45.10479933698328,43.874,312.65575893685644,14038109915.927908,5433.043184050554,243941316337.90872,8.914987647676863,995450,1,43.874,20.436203383151486,0,1,0,32,32,32
30,Egypt,46088647500,1982,NA,46.29930935757697,43.89,350.3402328497924,16146707496.882002,5720.715299115589,263660030868.79544,9.7433643489203,995450,1,43.89,21.374093449703498,0,1,0,32,32,32
30,Egypt,47353665000,1983,NA,47.570108995931484,43.90599999999999,393.65778822724053,18641139028.35369,6038.254271767448,285933469970.09467,10.257087551772699,995450,1,43.90599999999999,22.38377623762379,0,1,0,32,32,32
30,Egypt,48676442999.99989,1984,NA,48.898933145813345,43.922,433.00536390179235,21077160914.65981,6327.817454110062,308015645619.3929,10.533445618782364,995450,1,43.922,23.452820526080128,0,1,0,32,32,32
30,Egypt,50035842999.99989,1985,NA,50.26454668742769,43.938,455.38328699546884,22785486652.929173,6530.420635907693,326755101662.2368,11.25686697132034,995450,1,43.938,24.558262073842656,0,1,0,32,32,32
30,Egypt,51424313000,1986,NA,51.659363102114625,43.954,447.946943592548,23035363834.696533,6641.013964668816,341509580756.5001,11.144302280462744,995450,1,43.954,25.694360620540586,0,1,0,32,32,32
30,Egypt,52841318500,1987,NA,53.08284544678286,43.877,457.3625451962199,24167639920.6841,6730.061948640927,355625346952.86584,11.106080624106351,995450,1,43.877,26.86199098727406,0,1,0,32,32,32
30,Egypt,54298445999.9999,1988,NA,54.54663318097333,43.744,465.903296971936,25297825011.852585,6778.187420292857,368045043618.6503,11.478318655415956,995450,1,43.744,28.059622198641698,0,1,0,32,32,32
30,Egypt,55765843000,1989,NA,56.02073735496509,43.611,472.7681690011778,26364315487.91715,6776.068010257716,377873144817.3542,11.116855617252074,995450,1,43.611,29.242247463826388,0,0,1,32,32,32
30,Egypt,57214630499.99989,1990,32,57.47614696870752,43.478,468.30393651360873,26793836689.321533,6751.404564682644,386279117524.33014,10.955074407992885,995450,1,43.478,30.35552366727389,0,0,1,32,32,32
30,Egypt,58611031999.99989,1991,31.61063948824993,58.87893113667175,43.345,467.2784983891568,27387675021.99877,6669.376810912101,390899057684.4264,11.213208358848965,995450,1,43.345,31.378260018476787,0,0,1,31.619999999999997,31.619999999999997,31.619999999999997
30,Egypt,59989142000,1992,31.226016526753305,60.26334019790045,43.212,467.04337963134714,28017531620.86479,6619.874335554057,397120581537.708,10.729132358366101,995450,1,43.212,32.36745933750495,0,0,1,31.240000000000002,31.240000000000002,31.240000000000002
30,Egypt,61382200000,1993,30.846073471291657,61.66276558340449,43.079,476.9971462358462,29279134229.677956,6698.789662045011,411186446793.5793,10.426144307229743,995450,1,43.079,33.372848481095865,0,1,0,30.86,30.86,30.86
30,Egypt,62775847000,1994,30.470753379033457,63.06278266110804,42.946,503.85141835267285,31629699549.240383,6834.0770845196785,429014977444.0134,11.62631863781046,995450,1,42.946,34.39091797139225,0,1,0,30.48,30.48,30.48
30,Egypt,64166907499.99989,1995,30.1,64.46020141644472,42.814,538.2024115463212,34534784357.969666,6998.891395649922,449097216787.2137,11.51221903408197,995450,1,42.814,35.41807199634604,0,1,0,30.099999999999998,30.099999999999998,30.099999999999998
30,Egypt,65565194999.9999,1996,30.27349421561798,65.86488020493235,42.681,578.7702605909043,37947184995.8434,7219.344575614841,473337734872.3786,11.301526696024688,995450,1,42.681,36.45939237339078,0,1,0,30.274999999999995,30.274999999999995,30.274999999999995
30,Egypt,66993728499.99989,1997,30.44798843930416,67.29994324174986,42.658,569.9936094342629,38185997117.17399,7540.76321744947,505183843672.59546,10.429450224674387,995450,1,42.658,37.52155343347616,0,1,0,30.45,30.45,30.45
30,Egypt,68446011500,1998,30.62348843503248,68.75886433271384,42.704,643.5999625128987,44051850435.557434,7884.408566257891,539656319396.78613,11.4562292727568,995450,1,42.704,38.604458226948495,0,1,0,30.625000000000004,30.625000000000004,30.625000000000004
30,Egypt,69907887000,1999,30.8,70.22742176904919,42.75,673.5298394458821,47085047907.11087,8163.075027829246,570663326618.0088,11.526747054824874,995450,1,42.75,39.70716780672976,0,1,0,30.8,30.8,30.8
30,Egypt,71371371500,2000,30.997452073841046,71.69759555979708,42.797,694.4642820377695,49564868266.79842,8351.476054710873,596056300074.124,12.060599662300646,995450,1,42.797,40.82566074101757,0,1,0,31,31,31
30,Egypt,72854261000,2001,31.19616996980755,73.18726304686322,42.843,712.2661272351909,51891622335.0518,8455.966076179026,616053159521.0927,11.706845632388701,995450,1,42.843,41.979502443327036,0,1,0,31.2,31.2,31.2
30,Egypt,74393759000,2002,31.396161802808724,74.73379777989854,42.889,718.5327636118732,53454353249.74566,8545.09142439231,635701472059.2083,11.095670590612922,995450,1,42.889,43.211220703520716,0,1,0,31.4,31.4,31.4
30,Egypt,75963322500,2003,31.597435739776696,76.31053543623487,42.935,755.3601903832063,57379669745.7409,8673.294200311195,658852244475.6189,11.953997370033035,995450,1,42.935,44.486281110971575,0,1,0,31.6,31.6,31.6
30,Egypt,77522426499.9999,2004,31.8,77.87676578431855,42.981,807.3929761823921,62591062652.71566,8862.762238950465,687062834256.012,12.900417995057644,995450,1,42.981,45.74225293807349,0,1,0,31.8,31.8,31.8
30,Egypt,79075309499.9999,2005,31.623536589774528,79.4367466974734,43.027,805.3135765030763,63680420306.5326,9179.713694089492,725888701481.514,11.296250040576059,995450,1,43.027,46.9857747294212,0,1,0,31.625000000000004,31.625000000000004,31.625000000000004
30,Egypt,80629669499.9999,2006,31.44805240392479,80.99821136169561,43.073,885.5915845987994,71404956778.18239,9629.84940930594,776451575207.1072,11.951504035666693,995450,1,43.073,48.22907011749779,0,1,0,31.45,31.45,31.45
30,Egypt,82218755500,2007,31.273542008574292,82.59456075141897,43.078,974.3871485625147,80112898730.00357,10116.322867339832,831751476388.8726,12.03928687663343,995450,1,43.078,49.498518534050675,0,1,0,31.275,31.275,31.275
30,Egypt,83844782500,2008,31.1,84.22801999095887,43.058,1047.9950873256303,87868920157.88597,10517.2302803665,881814885359.7433,12.958995665073116,995450,1,43.058,50.80931723105498,0,1,0,31.1,31.1,31.1
30,Egypt,85501063499.9999,2009,30.646696396186,85.89187151539495,43.039,1097.8019422151433,93863233571.7602,10791.301710286883,922667772778.8964,13.577008902132427,995450,1,43.039,52.16519934991004,0,1,0,30.65,30.65,30.65
30,Egypt,87252413500,2010,30.2,87.65122658094329,43.019,1146.348772987648,100021697155.9359,11156.823055279434,973459738565.5746,14.231468103562047,995450,1,43.019,53.632580339708056,0,1,0,30.2,30.2,30.2
30,Egypt,89200053999.9999,2011,29.234568578995656,89.60776935054487,43,1235.8850776050715,110241015660.16644,10931.223717645713,975065745900.0773,14.927368412920034,995450,1,43,55.294639692127525,0,0,1,29.25,29.25,29.25
30,Egypt,91240376500,2012,28.3,91.65741775076599,42.94599999999999,1282.3465332572462,117001780497.86092,10992.782891639896,1002985649815.9828,15.656029596042636,995450,1,42.94599999999999,57.040955294685475,0,1,0,28.300000000000004,28.300000000000004,28.300000000000004
30,Egypt,93377890499.99991,2013,29.421625534863196,93.80470189361586,42.89300000000001,1255.137915862725,117202130869.82764,11026.558522955038,1029636774348.3363,15.968154923248697,995450,1,42.89300000000001,58.89046749746918,0,1,0,29.46666666666667,29.46666666666667,29.46666666666667
30,Egypt,95592324000,2014,30.58770491567894,96.02925711989553,42.839,1317.0382625426932,125898748313.37819,11295.28331777357,1079742382584.406,17.112652711766522,995450,1,42.839,60.824361805151156,0,1,0,30.633333333333333,30.633333333333333,30.633333333333333
30,Egypt,97723798500,2015,31.8,98.17047415741625,42.785000000000004,1327.204707181944,129699485372.89981,11480.22772372901,1121891460807.8076,17.125208151487524,995450,1,42.785000000000004,62.684208467199774,0,1,0,31.8,31.8,31.8
30,Egypt,99784029499.9999,2016,31.649644547767043,100.24012205535175,42.732000000000006,1438.1117801181026,143500588291.6021,11674.516207932411,1164930269690.5547,17.824340603918827,995450,1,42.732000000000006,64.46935849579069,0,1,0,31.65,31.65,31.65
30,Egypt,101789385499.99901,2017,31.5,102.25464413079413,42.705,1387.369567809892,141219495768.7681,12009.219906151908,1222411114581.5583,16.64847557528313,995450,1,42.705,66.20172095682814,0,1,0,31.5,31.5,31.5
30,Egypt,103740765500,2018,31.699369078894932,104.21494349289267,42.704,1388.2962507940706,144022915798.15686,12422.021538464718,1288670023457.8176,16.486881805446007,995450,1,42.704,67.90524769888748,0,1,0,31.7,31.7,31.7
30,Egypt,105618670999.99901,2019,31.9,106.1014325179557,42.73,1269.2547114010172,134056995778.6627,12890.979537903499,1361528126681.5488,16.288553553019405,995450,1,42.73,69.55345828041123,0,1,0,31.900000000000002,31.900000000000002,31.900000000000002
30,Egypt,107465134000,2020,30.97410808342591,107.95633532573208,42.783,1380.9289567087028,148401715377.18094,13113.90134942888,1409287165779.1553,18.107587689513124,995450,1,42.783,71.23100692712362,0,1,0,31.900000000000002,31.900000000000002,31.900000000000002
30,Egypt,109262177499.99901,2021,30.951879122442683,109.76159274699785,42.862,1233.065611983202,134727433765.65352,13793.341269080423,1507090502060.3267,15.510574162601262,995450,1,42.862,72.9208634484634,0,1,0,31.900000000000002,31.900000000000002,31.900000000000002
30,Egypt,110990102999.99901,2022,31.003259456605893,111.4974162439088,42.967000000000006,1276.0771321765985,141631932336.224,13716.263066860269,1522369450565.9033,15.844691685888348,995450,1,42.967000000000006,74.51541946230273,0,0,1,31.900000000000002,31.900000000000002,31.900000000000002
30,Egypt,112716598500,2023,30.998267758103953,113.23180320458084,43.11428709099154,1258.101054725428,141808871457.9126,14260.183652650458,1607359395312.0652,15.46249189510524,995450,1,43.11428709099154,76.06322851357518,0,1,0,31.900000000000002,31.900000000000002,31.900000000000002
30,Egypt,114484252000,2024,31.011743104017075,115.00753629012004,43.26976376231224,NA,NA,14622.343938413402,1674028108275.9924,NA,995450,1,43.26976376231224,77.64023272255685,0,1,0,31.900000000000002,31.900000000000002,31.900000000000002
30,Egypt,116275464499.99901,2025,31.032913941164487,116.80693605906777,43.444,NA,NA,14906.167804966679,1733221585437.4312,NA,995450,0,43.444,79.24406002407648,0,1,0,31.900000000000002,31.900000000000002,31.900000000000002
30,Egypt,118058995499.99901,2026,31.056277203947737,118.59861921743835,43.682891780049474,NA,NA,15172.770316935488,1791282022569.6052,NA,995450,0,43.682891780049474,80.84317161581964,0,1,0,31.900250000000003,31.900499999999997,31.900499999999997
30,Egypt,119838002499.99901,2027,31.079711946447603,120.38575769752275,43.93930090928771,NA,NA,15448.249824332306,1851287401068.944,NA,995450,0,43.93930090928771,82.4408222949722,0,1,0,31.900749750000003,31.901499,31.901486600000002
30,Egypt,121611090999.99901,2028,31.10288228824843,122.16695062534433,44.20936634281312,NA,NA,15737.747578967996,1913884652960.8909,NA,995450,0,44.20936634281312,84.03545021320636,0,1,0,31.901498625375,31.902994503,31.9029263588
30,Egypt,123382198499.99901,2029,31.121666757174637,123.94615349841682,44.488419797865745,NA,NA,16102.336971930947,1986741736584.657,NA,995450,0,44.488419797865745,85.63006743261903,0,1,0,31.90249562812425,31.904982524987997,31.9047659897276
30,Egypt,125151724999.99901,2030,31.136191095842154,125.72376814505904,44.773,NA,NA,16549.860924299726,2071243643186.1885,NA,995450,0,44.773,87.2252296500517,0,1,0,31.903739389053936,31.907457612363054,31.906932701891556
30,Egypt,126921866500,2031,31.147572415124912,127.50200060274248,45.160452870204445,NA,NA,17074.543883351493,2167132979311.13,NA,995450,0,45.160452870204445,88.8241030097601,0,1,0,31.905228170886772,31.910412866688876,31.90933468458898
30,Egypt,128705494000,2032,31.15824138697341,129.293780702195,45.55410595512978,NA,NA,17646.119668766158,2271152549151.6646,NA,995450,0,45.55410595512978,90.43996181118528,0,1,0,31.90695987228867,31.913839976622054,31.911861731330916
30,Egypt,130511809500,2033,31.170502718495147,131.10835250389272,45.95344734600083,NA,NA,18227.455292674185,2378898172827.2603,NA,995450,0,45.95344734600083,92.08193204872612,0,1,0,31.908932032799513,31.91772925680908,31.914385998818197
30,Egypt,132340744000,2034,31.18505650122242,132.94564669245065,46.35833953745891,NA,NA,18802.66735426423,2488358986847.84,NA,995450,0,46.35833953745891,93.75112238942313,0,1,0,31.91114183865192,31.922069693497797,31.91676289510798
30,Egypt,134183750999.99901,2035,31.201462637588286,134.79707770355017,46.769,NA,NA,19376.18710568243,2599969465918.2827,NA,995450,0,46.769,95.43992344584692,0,1,0,31.91358612945866,31.926848996562818,31.91883209017122
30,Egypt,136037396999.99902,2036,31.219471672486996,136.65919634336132,47.27655087461379,NA,NA,19949.90688469822,2713933402986.705,NA,995450,0,47.27655087461379,97.14460381344588,0,1,0,31.91601819881137,31.93158050659719,31.920274409163763
30,Egypt,137892014999.999,2037,31.238841510856012,138.52229142598725,47.7923169701811,NA,NA,20526.44276688237,2830432553907.5645,NA,995450,0,47.7923169701811,98.85626122293557,0,1,0,31.91843810781731,31.93626470153122,31.921099151766906
30,Egypt,139742335000,2038,31.25938793987222,140.38106886332815,48.318664462440395,NA,NA,21107.91349068372,2949669118166.144,NA,995450,0,48.318664462440395,100.570808265258,0,1,0,31.920845917278225,31.940902054515906,31.921315509510546
30,Egypt,141589905000,2039,31.281040071804117,142.23708373097597,48.85870144390245,NA,NA,21694.16827078669,3071675224514.7017,NA,995450,0,48.85870144390245,102.28911370226842,0,1,0,31.923241687691835,31.945493033970745,31.92093256693044
30,Egypt,143422685500,2040,31.303661840532587,144.07824149881964,49.415,NA,NA,22287.029534517347,3196465627658.293,NA,995450,0,49.415,103.99959205449545,0,1,0,31.925625479253373,31.95003810363104,31.919959302713558
30,Egypt,145240098999.999,2041,31.32724430369505,145.90396202722286,49.99416134994862,NA,NA,22885.149237608628,3323841340900.0283,NA,995450,0,49.99416134994862,105.70143508519999,0,1,0,31.92799735185711,31.95453772259473,31.918404590831585
30,Egypt,147040749000,2042,31.35173680919709,147.71284243307048,50.59154888194458,NA,NA,23488.313189493216,3453739164129.6616,NA,995450,0,50.59154888194458,107.39194298819967,0,1,0,31.930357365097823,31.95899234536878,31.91627720166271
30,Egypt,148813595000,2043,31.377042503989514,149.49379175247375,51.208669970767694,NA,NA,24097.920325216382,3586098155619.019,NA,995450,0,51.208669970767694,109.06129286207624,0,1,0,31.932705578272337,31.963402421915095,31.913585803101817
30,Egypt,150552248500,2044,31.403098669577904,151.24039228489627,51.84703868664361,NA,NA,24714.633654904952,3720843667599.7134,NA,995450,0,51.84703868664361,110.70269580873152,0,1,0,31.935042050380975,31.967768397695945,31.910338961659264
30,Egypt,152256979000,2045,31.429866271190743,152.95291476216786,52.507999999999996,NA,NA,25338.508527574104,3857964760774.1714,NA,995450,0,52.507999999999996,112.31684972962316,0,1,0,31.937366840129066,31.972090713718988,31.906545143548186
30,Egypt,153937518000,2046,31.45726664169071,154.64113516500075,53.083050216248495,NA,NA,25971.204330564156,3997942734117.898,NA,995450,0,53.083050216248495,113.91359510452469,0,1,0,31.939680005928423,31.976369806581793,31.902212715760697
30,Egypt,155594879999.999,2047,31.485214131646156,156.3060726304676,53.67982644856938,NA,NA,26615.075518873946,4141169481550.1025,NA,995450,0,53.67982644856938,115.49286267618542,0,1,0,31.94198160589878,31.980606108515975,31.89734994713284
30,Egypt,157213750000,2048,31.513584793113917,157.93234215681352,54.299128666434314,NA,NA,27274.593117729622,4287941063762.4653,NA,995450,0,54.299128666434314,117.03949105781523,0,1,0,31.944271697869286,31.984800047430817,31.891965009398614
30,Egypt,158792463999.999,2049,31.542340746953744,159.51827213822796,54.94166733413378,NA,NA,27951.362216746784,4438465678553.695,NA,995450,0,54.94166733413378,118.55048132945356,0,1,0,31.946550339379943,31.98895204695651,31.88606597823305
30,Egypt,160339888500,2050,31.571509709571398,161.07276960168767,55.608000000000004,NA,NA,28644.240412037983,4592814313833.364,NA,995450,0,55.608000000000004,120.03475423779271,0,1,0,31.948817587683042,31.99306252648694,31.87966083428449
30,Egypt,161854138499.99902,2051,31.60108904812777,162.59394093123615,56.274332665866226,NA,NA,29353.247970062606,4750944662371.328,NA,995450,0,56.274332665866226,121.49077604977242,0,1,0,31.951073499744627,31.997131901222076,31.87275746419625
30,Egypt,163339052999.999,2052,31.631101634659753,164.08564267416645,56.94066533173244,NA,NA,30077.067727404778,4912759759611.128,NA,995450,0,56.94066533173244,122.92047839833796,0,1,0,31.9533181322459,32.001160582209856,31.865363661617618
30,Egypt,164799523000,2053,31.661563093805086,165.55278818624743,57.60699799759866,NA,NA,30814.46089915876,5078208457683.515,NA,995450,0,57.60699799759866,124.32783885627242,0,1,0,31.95555154158467,32.00514897638775,31.857487128204458
30,Egypt,166230914000,2054,31.69241818443472,166.99072178411774,58.27333066346488,NA,NA,31567.86927909317,5247555763296.179,NA,995450,0,58.27333066346488,125.70716718620926,0,1,0,31.957773783876746,32.00909748662388,31.84913547460941
30,Egypt,167631369000,2055,31.723614270341333,168.39757797980812,58.939663329331104,NA,NA,32340.06005616201,5421208540756.654,NA,995450,0,58.939663329331104,127.05605621738766,0,1,0,31.959984914957364,32.01300651175764,31.840316221461883
30,Egypt,169011142000,2056,31.75515444523449,169.78365764227235,59.605995995197325,NA,NA,33130.893912738975,5599490215672.862,NA,995450,0,59.605995995197325,128.38433870862767,0,1,0,31.962184990382575,32.01687644664006,31.831036800337838
30,Egypt,170373038500,2057,31.787075984856184,171.1517790948817,60.27232866106355,NA,NA,33937.93737289151,5782109510642.233,NA,995450,0,60.27232866106355,129.6941599519977,0,1,0,31.96437406543066,32.02070768217366,31.821304554719575
30,Egypt,171707193000,2058,31.819396015436674,172.49203174443718,60.93866132692977,NA,NA,34759.57708476701,5968469411092.466,NA,995450,0,60.93866132692977,130.97571654299253,0,1,0,31.96655219510351,32.024500605351925,31.81112674094558
30,Egypt,173017278500,2059,31.852153992734966,173.80810537947661,61.60499399279599,NA,NA,35592.29107667942,6158081337666.909,NA,995450,0,61.60499399279599,132.23238402853832,0,1,0,31.96871943412799,32.028255599298404,31.80051052915045
30,Egypt,174311284499.999,2060,31.885367575402018,175.10802601838265,62.271326658662204,NA,NA,36433.50653086023,6350771322233.349,NA,995450,0,62.271326658662204,133.47200575255917,0,1,0,31.97087583695735,32.03197304330542,31.789463004195202
30,Egypt,175587420500,2061,31.918983090311947,176.38999497714602,62.937659324528425,NA,NA,37285.7539441734,6546909356455.108,NA,995450,0,62.937659324528425,134.6927409426751,0,1,0,31.973021457772568,32.03565331287237,31.777991166587828
30,Egypt,176841952500,2062,31.952985229238656,177.65026118840726,63.60399199039465,NA,NA,38149.03301574996,6746349484492.187,NA,995450,0,63.60399199039465,135.89034549633243,0,1,0,31.9751563504837,32.03929677974365,31.766101933394353
30,Egypt,178073988000,2063,31.98739972640127,178.88792807273092,64.27032465626087,NA,NA,39019.93284519139,6948435053235.418,NA,995450,0,64.27032465626087,137.06335901391432,0,1,0,31.97728056873128,32.04290381194621,31.753802139140454
30,Egypt,179284094999.99902,2064,32.022258777428966,180.1035662263288,64.93665732212709,NA,NA,39893.91961727928,7152345274586.623,NA,995450,0,64.93665732212709,138.2129335124051,0,1,0,31.979394165887626,32.04647477382675,31.74109853670369
30,Egypt,180466105999.99902,2065,32.057544542687324,181.29097995881165,65.60298998799331,NA,NA,40770.39357604051,7357674168755.405,NA,995450,0,65.60298998799331,139.33373485582098,0,1,0,31.98149719505819,32.05001002608848,31.727997798196515
30,Egypt,181622875999.999,2066,32.0932283501818,182.4530373198041,66.26932265385953,NA,NA,41649.87514963007,7564570109716.701,NA,995450,0,66.26932265385953,140.42893648044188,0,1,0,31.9835897090829,32.0535099258276,31.714506515840117
30,Egypt,182758059999.99902,2067,32.12929134674825,183.59341001556984,66.93565531972575,NA,NA,42532.16745394491,7773096411478.069,NA,995450,0,66.93565531972575,141.50246726887187,0,1,0,31.985671760537482,32.05697482656932,31.70063120282916
30,Egypt,183869754500,2068,32.16571737808088,184.71018584559747,67.60198798559198,NA,NA,43416.920712856285,7983058552618.851,NA,995450,0,67.60198798559198,142.5524545399398,0,1,0,31.987743401734793,32.060405078303624,31.686378294187573
30,Egypt,184955562499.99902,2069,32.20248333986746,185.8009568536833,68.2683206514582,NA,NA,44304.63957624254,8194389534183.656,NA,995450,0,68.2683206514582,143.5779352803872,0,1,0,31.98980468472612,32.06380102752059,31.671754147615466
30,Egypt,186013927000,2070,32.23957929646833,186.8641589231001,68.93465331732442,NA,NA,45194.57266068612,8406819939701.064,NA,995450,0,68.93465331732442,144.5784314174209,0,1,0,31.991855661302488,32.067163017245385,31.656765044327233
30,Egypt,187051148500,2071,32.27699816957565,187.9061213521523,69.60098598319064,NA,NA,46085.65203184544,8620374141928.049,NA,995450,0,69.60098598319064,145.55845813126598,0,1,0,31.993896382995974,32.07049138707293,31.641417189880944
30,Egypt,188065704000,2072,32.31473604929691,188.92531417951682,70.26731864905685,NA,NA,46976.39870968388,8834649494721.39,NA,995450,0,70.26731864905685,146.51714089131096,0,1,0,31.995926901080995,32.0737864732022,31.62571671499913
30,Egypt,189048125999.999,2073,32.35278102568992,189.91222663117082,70.91699299827641,NA,NA,47866.269832421574,9049028610429.584,NA,995450,0,70.91699299827641,147.44685677825055,0,1,0,31.997947266575586,32.07704860847018,31.609669676381053
30,Egypt,189999525000,2074,32.39113776695451,190.8679742829876,71.55042548876548,NA,NA,48752.62331771936,9262975272870.602,NA,995450,0,71.55042548876548,148.34921855732944,0,1,0,31.99995753024271,32.08027812238547,31.593282057506496
