country_id,country_name,iso3c,year,Gini,density_psqkm,urbanization_perc,ES_pcap,energy_service,GDP_PPP_pcap,GDP_PPP,prop_TFC_PTR,lag_GDP_PPP_pcap,lag_ES_pcap,lag_energy_service,lag_Gini,lag_density,lag_urbanization
11,South Korea,KOR,2001,NA,489.664709530701,79.94,4767.50855609561,224280160035.95285,21851.58199449441,1027974307565.2839,13.89585449212561,20963.75724892325,4592.91922568327,214795523985.42734,NA,487.332687124197,79.621
11,South Korea,KOR,2002,NA,492.248538072115,80.299,5017.010405813033,237300232412.91382,23412.381991218863,1107385322824.702,13.945642317889314,21851.58199449441,4767.50855609561,224280160035.95285,NA,489.664709530701,79.94
11,South Korea,KOR,2003,NA,494.755475206612,80.652,5099.130124260932,242280945774.51532,24039.874649062498,1142234738933.9954,13.697012124552217,23412.381991218863,5017.010405813033,237300232412.91382,NA,492.248538072115,80.299
11,South Korea,KOR,2004,NA,496.617630654823,81.002,5155.665830290673,245910164315.31396,25192.252436719704,1201596678316.395,13.667861637473393,24039.874649062498,5099.130124260932,242280945774.51532,NA,494.755475206612,80.652
11,South Korea,KOR,2005,NA,497.517408363449,81.345,5357.442870446333,256362502561.3647,26192.897724811115,1253373479185.0486,13.624675376494011,25192.252436719704,5155.665830290673,245910164315.31396,NA,496.617630654823,81.002
11,South Korea,KOR,2006,31.7,499.982369942197,81.528,5567.297425044957,267266569614.0718,27482.747897829242,1319351059129.3496,13.957403081462328,26192.897724811115,5357.442870446333,256362502561.3647,NA,497.517408363449,81.345
11,South Korea,KOR,2007,NA,502.307449442839,81.631,6227.9057082238505,300048763647.87085,28973.184019044078,1395873420558.852,13.943013341646871,27482.747897829242,5567.297425044957,267266569614.0718,31.7,499.982369942197,81.528
11,South Korea,KOR,2008,32.3,505.770780492834,81.733,6214.920626702144,300531728491.15405,29736.053545831204,1437931086720.2905,13.790333091580395,28973.184019044078,6227.9057082238505,300048763647.87085,NA,502.307449442839,81.631
11,South Korea,KOR,2009,NA,508.013960436843,81.835,6411.227595820578,311243910669.8848,29854.42943619504,1449333880237.9824,13.769096468399791,29736.053545831204,6214.920626702144,300531728491.15405,32.3,505.770780492834,81.733
11,South Korea,KOR,2010,32,509.815967078189,81.936,6632.437705434836,323459582955.42053,31740.45779069407,1547961050788.1768,13.165574407736658,29854.42943619504,6411.227595820578,311243910669.8848,NA,508.013960436843,81.835
11,South Korea,KOR,2011,NA,513.804280275749,81.923,6636.078555066773,326014884901.11914,32670.383972237323,1605018895120.229,12.633085861858703,31740.45779069407,6632.437705434836,323459582955.42053,32,509.815967078189,81.936
11,South Korea,KOR,2012,31.6,515.875583187751,81.851,6779.495504824724,336260136430.6898,33137.12466986299,1643587499169.968,12.484971728943371,32670.383972237323,6636.078555066773,326014884901.11914,NA,513.804280275749,81.923
11,South Korea,KOR,2013,NA,517.612269825303,81.779,7151.448935749173,358081429711.11383,33863.93758705502,1695607043518.6973,12.891460159206089,33137.12466986299,6779.495504824724,336260136430.6898,31.6,515.875583187751,81.851
11,South Korea,KOR,2014,31.2,520.852499230217,81.707,7272.654038467838,367553091536.7143,34624.71236459242,1749900381052.1658,12.832897622265078,33863.93758705502,7151.448935749173,358081429711.11383,NA,517.612269825303,81.779
11,South Korea,KOR,2015,NA,523.525547744882,81.634,7675.745172442535,391339516406.235,35286.7210887215,1799055082755.9211,12.901026024685839,34624.71236459242,7272.654038467838,367553091536.7143,31.2,520.852499230217,81.707
11,South Korea,KOR,2016,35.2,525.370072521002,81.562,7903.483372414871,405431633384.28186,36104.311603381866,1852073236044.738,12.708712039940707,35286.7210887215,7675.745172442535,391339516406.235,NA,523.525547744882,81.634
11,South Korea,KOR,2017,34.9,526.734806686494,81.503,8048.220974104234,414372902237.0565,37108.89600231409,1910598750303.7517,12.31092036809382,36104.311603381866,7903.483372414871,405431633384.28186,35.2,525.370072521002,81.562
11,South Korea,KOR,2018,33.7,528.969011484824,81.459,7994.576263846505,412847073410.78973,38073.311006230266,1966139855975.0818,12.040290877587683,37108.89600231409,8048.220974104234,414372902237.0565,34.9,526.734806686494,81.503
11,South Korea,KOR,2019,33.2,530.377274590164,81.43,8421.855615503131,435981383490.59064,38832.20797940302,2010260034343.1626,12.416524266568537,38073.311006230266,7994.576263846505,412847073410.78973,33.7,528.969011484824,81.459
11,South Korea,KOR,2020,32.7,531.109006147541,81.414,8083.54970890926,419200641326.2252,38434.069542343146,1993132618850.5588,12.23593013265374,38832.20797940302,8421.855615503131,435981383490.59064,33.2,530.377274590164,81.43
11,South Korea,KOR,2021,32.9,530.425604508197,81.414,8349.529739570457,432909699302.43665,39974.65986173387,2072621874552.5034,12.005258788730993,38434.069542343146,8083.54970890926,419200641326.2252,32.7,531.109006147541,81.414
11,South Korea,KOR,2022,NA,529.43205942623,81.427,8718.913143910171,451487180906.9205,41280.41867523747,2137603569013.415,12.669168692602966,39974.65986173387,8349.529739570457,432909699302.43665,32.9,530.425604508197,81.414
11,South Korea,KOR,2023,NA,NA,81.456,8656.301263744232,447952761365.88293,41899.96745475946,2168270898924.516,12.499697089796474,41280.41867523747,8718.913143910171,451487180906.9205,NA,529.43205942623,81.427
11,South Korea,KOR,2024,NA,NA,NA,8726.83563071346,451330942053.97266,42844.536610931966,2215816349562.3154,12.366310399100616,41899.96745475946,8656.301263744232,447952761365.88293,NA,NA,81.456
12,Italy,ITA,1960,NA,NA,59.361,701.8288404570219,34750747634.19733,12258.597052886857,606979063808.1836,10.557871668968714,NA,NA,NA,NA,NA,NA
12,Italy,ITA,1961,NA,171.828057529496,59.856,833.650730165891,41528524537.80077,13210.758738143093,658097328494.8351,11.351145378206555,12258.597052886857,701.8288404570219,34750747634.19733,NA,NA,59.361
12,Italy,ITA,1962,NA,172.994627860324,60.355,995.7030312175137,49955018498.00139,14139.949634948513,709409757155.1477,12.013257930214529,13210.758738143093,833.650730165891,41528524537.80077,NA,171.828057529496,59.856
12,Italy,ITA,1963,NA,174.261330794601,60.853,1181.968390920168,59773301039.82439,15027.223661297245,759941442258.2134,12.472960324035792,14139.949634948513,995.7030312175137,49955018498.00139,NA,172.994627860324,60.355
12,Italy,ITA,1964,NA,175.700758219714,61.35,1335.4242054669126,68132791432.72502,15476.398863775301,789599478277.0851,13.31029171903123,15027.223661297245,1181.968390920168,59773301039.82439,NA,174.261330794601,60.853
12,Italy,ITA,1965,NA,177.186596851518,61.843,1450.8582810049465,74691246334.39635,15682.648816937857,807354240794.8949,13.302539048032006,15476.398863775301,1335.4242054669126,68132791432.72502,NA,175.700758219714,61.35
12,Italy,ITA,1966,NA,178.569242800313,62.334,1571.9759999301882,81615519402.88745,16361.928850034103,849495998404.5094,12.94701863235723,15682.648816937857,1450.8582810049465,74691246334.39635,NA,177.186596851518,61.843
12,Italy,ITA,1967,NA,179.86637652579,62.822,1724.0207715754286,90232385309.77713,17386.4722900176,909979098115.5198,12.976221997295005,16361.928850034103,1571.9759999301882,81615519402.88745,NA,178.569242800313,62.334
12,Italy,ITA,1968,NA,181.00625616266,63.309,1902.5213770739513,100286024549.39209,18706.704611054258,986070937477.5621,13.255419288229877,17386.4722900176,1724.0207715754286,90232385309.77713,NA,179.86637652579,62.822
12,Italy,ITA,1969,NA,182.033762877835,63.792,2068.1888064835057,109738375209.3149,19646.7313719935,1042458199259.9792,13.175065679747139,18706.704611054258,1902.5213770739513,100286024549.39209,NA,181.00625616266,63.309
12,Italy,ITA,1970,NA,182.999047975247,64.272,2181.9199284324113,116493206820.58998,19963.7702782115,1065870286820.8761,12.56457005248203,19646.7313719935,2068.1888064835057,109738375209.3149,NA,182.033762877835,63.792
12,Italy,ITA,1971,NA,183.854646220802,64.75,2287.4155938925182,122852045509.167,20221.670177894564,1086061296250.3044,12.56454781776487,19963.7702782115,2181.9199284324113,116493206820.58998,NA,182.999047975247,64.272
12,Italy,ITA,1972,NA,184.901380435891,65.039,2468.3702646505462,133458769728.06061,20674.84979819291,1117838785329.032,12.78637056238795,20221.670177894564,2287.4155938925182,122852045509.167,NA,183.854646220802,64.75
12,Italy,ITA,1973,NA,186.159620550134,65.241,2655.8556901835505,144612858824.0934,21872.444079670327,1190967069303.619,13.070687589206834,20674.84979819291,2468.3702646505462,133458769728.06061,NA,184.901380435891,65.039
12,Italy,ITA,1974,NA,187.381823127401,65.442,2460.0429354047596,134862299126.80484,22743.405064665083,1246818847284.992,12.070259214317062,21872.444079670327,2655.8556901835505,144612858824.0934,NA,186.159620550134,65.241
12,Italy,ITA,1975,NA,188.504304511917,65.643,2610.2199759317564,143995557025.8898,22116.07782010287,1220056920220.6199,13.410242149461418,22743.405064665083,2460.0429354047596,134862299126.80484,NA,187.381823127401,65.442
12,Italy,ITA,1976,NA,189.44700962225,65.844,2664.012785381909,147744585301.77567,23428.65006963931,1299339180244.6052,12.745039080023584,22116.07782010287,2610.2199759317564,143995557025.8898,NA,188.504304511917,65.643
12,Italy,ITA,1977,34,190.253343986944,66.044,2728.8478648087726,152036538992.8252,23995.28189857349,1336886405088.0132,13.303612983878251,23428.65006963931,2664.012785381909,147744585301.77567,NA,189.44700962225,65.844
12,Italy,ITA,1978,33.3,190.932450443712,66.243,2899.2901826578354,162183315246.86172,24790.002405140804,1386727275211.1064,13.868930482577898,23995.28189857349,2728.8478648087726,152036538992.8252,34,190.253343986944,66.044
12,Italy,ITA,1979,33.3,191.485325218456,66.442,3185.2464982592655,178795495501.17688,26106.039100051174,1465394342013.2822,14.360146332812649,24790.002405140804,2899.2901826578354,162183315246.86172,33.3,190.932450443712,66.243
12,Italy,ITA,1980,32.9,191.880191084968,66.64,3257.705454095516,183773973269.92712,26893.77279614438,1517133931415.6484,14.847804529672255,26106.039100051174,3185.2464982592655,178795495501.17688,33.3,191.485325218456,66.442
12,Italy,ITA,1981,31.6,192.110689877937,66.837,3235.9869636859353,183308121883.26752,26909.262657937878,1524322086103.7039,15.297734408752126,26893.77279614438,3257.705454095516,183773973269.92712,32.9,191.880191084968,66.64
12,Italy,ITA,1982,29.2,192.25306177960601,66.886,3314.118936898721,187974118465.72403,26998.023890111206,1531305857661.5896,16.03449710024948,26909.262657937878,3235.9869636859353,183308121883.26752,31.6,192.110689877937,66.837
12,Italy,ITA,1983,29.8,192.322851994152,66.866,3299.568646226409,187303703120.78857,27304.313921063702,1549959905952.1448,15.901236950367922,26998.023890111206,3314.118936898721,187974118465.72403,29.2,192.25306177960601,66.886
12,Italy,ITA,1984,31.3,192.365842711911,66.846,3427.9328806683457,194742083866.94135,27983.908629693167,1589775783540.4324,15.901642945098077,27304.313921063702,3299.568646226409,187303703120.78857,29.8,192.322851994152,66.866
12,Italy,ITA,1985,NA,192.421444357553,66.826,3433.3057916036687,195202327734.43976,28747.362598660704,1634445760470.2415,15.893262585545756,27983.908629693167,3427.9328806683457,194742083866.94135,31.3,192.365842711911,66.846
12,Italy,ITA,1986,31.2,192.431930230186,66.806,3575.6448922548225,203368318105.92212,29552.984391281498,1680855037837.7917,16.3607788999736,28747.362598660704,3433.3057916036687,195202327734.43976,NA,192.421444357553,66.826
12,Italy,ITA,1987,34.2,192.451569140798,66.786,3838.574284420019,218383895650.44952,30459.562124650653,1732903245766.714,16.69778948587472,29552.984391281498,3575.6448922548225,203368318105.92212,31.2,192.431930230186,66.806
12,Italy,ITA,1988,NA,192.544585359219,66.766,4178.915601472025,237900462441.87854,31617.465660254755,1799942956293.5564,17.005791521999853,30459.562124650653,3838.574284420019,218383895650.44952,34.2,192.451569140798,66.786
12,Italy,ITA,1989,32.1,192.689065315698,66.746,4576.375867358756,260747092346.17102,32501.309654788864,1851819482393.1362,17.288497393887372,31617.465660254755,4178.915601472025,237900462441.87854,NA,192.544585359219,66.766
12,Italy,ITA,1990,NA,192.850430111183,66.726,4984.097807513071,284250344840.68256,33172.58261971766,1891880619737.627,17.830221494611035,32501.309654788864,4576.375867358756,260747092346.17102,32.1,192.689065315698,66.746
12,Italy,ITA,1991,31,192.983988983714,66.706,5222.101853970172,298053510379.2743,33656.99653582595,1920986270824.9082,17.937659403243487,33172.58261971766,4984.097807513071,284250344840.68256,NA,192.850430111183,66.726
12,Italy,ITA,1992,NA,193.115116793037,66.742,5595.335296318218,319633461658.15466,33908.32142139938,1937012454297.5828,19.108949306920472,33656.99653582595,5222.101853970172,298053510379.2743,31,192.983988983714,66.706
12,Italy,ITA,1993,35.1,193.233215463602,66.802,5782.4624729042735,330587780029.8792,33592.233566888004,1920493556708.7314,19.629957381514622,33908.32142139938,5595.335296318218,319633461658.15466,NA,193.115116793037,66.742
12,Italy,ITA,1994,NA,193.272585087212,66.862,5860.510603092045,336511392045.6251,34165.77439514571,1961803856469.6516,20.03299687163344,33592.233566888004,5782.4624729042735,330587780029.8792,35.1,193.233215463602,66.802
12,Italy,ITA,1995,35.2,193.27565536704,66.922,6190.545164921721,355358043173.8996,35162.3703446417,2018437922047.8289,20.007980059194498,34165.77439514571,5860.510603092045,336511392045.6251,NA,193.272585087212,66.862
12,Italy,ITA,1996,NA,193.329981979531,66.982,6279.865402142061,358970312943.3809,35758.08235887443,2044007186880.4631,19.664518903344835,35162.3703446417,6190.545164921721,355358043173.8996,35.2,193.27565536704,66.922
12,Italy,ITA,1997,NA,193.432294039645,67.042,6369.447862174691,364264054432.48755,36395.23577870348,2081416856476.2258,19.457266038883397,35758.08235887443,6279.865402142061,358970312943.3809,NA,193.329981979531,66.982
12,Italy,ITA,1998,36.7,193.487960286967,67.102,6598.517735783916,377535459168.28204,37037.42365600229,2119103305663.5134,19.39003818358608,36395.23577870348,6369.447862174691,364264054432.48755,NA,193.432294039645,67.042
12,Italy,ITA,1999,NA,193.520509333243,67.162,6610.980614146145,378417858804.10034,37622.70840425482,2153554152962.5198,18.69487282493094,37037.42365600229,6598.517735783916,377535459168.28204,36.7,193.487960286967,67.102
12,Italy,ITA,2000,35.2,192.555434569421,67.222,6570.298203361295,376295386770.46136,39026.06423191422,2235108282720.588,18.349193595386176,37622.70840425482,6610.980614146145,378417858804.10034,NA,193.520509333243,67.162
12,Italy,ITA,2001,NA,192.663618717833,67.282,6705.537735334365,384265983070.77875,39764.297195368985,2278723549996.5684,18.08402471431733,39026.06423191422,6570.298203361295,376295386770.46136,35.2,192.555434569421,67.222
12,Italy,ITA,2002,34.7,192.950740232248,67.382,6826.219881708657,391965784690.2577,39785.536435031405,2284510208917.63,18.099007926383397,39764.297195368985,6705.537735334365,384265983070.77875,NA,192.663618717833,67.282
12,Italy,ITA,2003,34.9,193.810329435476,67.501,6866.660254788327,396478916846.7221,39620.52236413904,2287677154389.724,17.195741881584304,39785.536435031405,6826.219881708657,391965784690.2577,34.7,192.950740232248,67.382
12,Italy,ITA,2004,34.3,195.068703967969,67.62,6952.744209809709,404487964369.62805,39882.68425230343,2320244392717.614,17.26825966239086,39620.52236413904,6866.660254788327,396478916846.7221,34.9,193.810329435476,67.501
12,Italy,ITA,2005,33.8,196.029609289932,67.738,6894.168006052174,403444615887.09937,39973.21666998475,2339220487669.64,16.541068807199018,39882.68425230343,6952.744209809709,404487964369.62805,34.3,195.068703967969,67.62
12,Italy,ITA,2006,33.7,196.61968158854,67.856,6958.283951084968,408830021240.7131,40526.432081645784,2381107497943.676,16.657269273868355,39973.21666998475,6894.168006052174,403444615887.09937,33.8,196.029609289932,67.738
12,Italy,ITA,2007,32.9,197.614991309288,67.974,5818.277856686913,343910933439.9954,40882.5714329357,2416516304179.1094,16.6851806587533,40526.432081645784,6958.283951084968,408830021240.7131,33.7,196.61968158854,67.856
12,Italy,ITA,2008,33.8,198.928475777599,68.092,5647.159475706661,336354316895.3269,40181.35530555053,2393269107038.214,16.07357186333923,40882.5714329357,5818.277856686913,343910933439.9954,32.9,197.614991309288,67.974
12,Italy,ITA,2009,33.8,199.836888522173,68.209,5627.193205035926,337091454907.9838,37841.906656070736,2266882068270.0483,16.767544610299645,40181.35530555053,5647.159475706661,336354316895.3269,33.8,198.928475777599,68.092
12,Italy,ITA,2010,34.7,200.452515572268,68.327,5660.777934976832,340576266407.98004,38323.78476309892,2305720464424.5923,16.25777351858646,37841.906656070736,5627.193205035926,337091454907.9838,33.8,199.836888522173,68.209
12,Italy,ITA,2011,35.1,200.797546987333,68.444,5767.7580589813615,348187314838.1037,38464.65489740858,2322029594158.8643,17.047501639845457,38323.78476309892,5660.777934976832,340576266407.98004,34.7,200.452515572268,68.327
12,Italy,ITA,2012,35.2,201.339509262203,68.684,5506.00920075835,333287111561.8973,37217.17285191621,2252812080046.396,16.31060415193256,38464.65489740858,5767.7580589813615,348187314838.1037,35.1,200.797546987333,68.444
12,Italy,ITA,2013,34.9,203.687120838096,68.979,5531.868617031362,335529239954.5,36458.28922651359,2211336335167.3555,16.69511086655232,37217.17285191621,5506.00920075835,333287111561.8973,35.2,201.339509262203,68.684
12,Italy,ITA,2014,34.7,205.564558126323,69.272,5825.817079041616,353418357671.88403,36450.44140075941,2211235773710.707,17.987896672576063,36458.28922651359,5531.868617031362,335529239954.5,34.9,203.687120838096,68.979
12,Italy,ITA,2015,35.4,205.366538391305,69.565,5937.888662915272,359689482128.91016,36788.01969340282,2228445917942.099,17.453671439330883,36450.44140075941,5825.817079041616,353418357671.88403,34.7,205.564558126323,69.272
12,Italy,ITA,2016,35.2,205.017949533001,69.855,5943.1857033870565,359432638719.86975,37323.75293116187,2257270035383.63,17.136961610716586,36788.01969340282,5937.888662915272,359689482128.91016,35.4,205.366538391305,69.565
12,Italy,ITA,2017,35.9,204.710937447163,70.144,5880.91349020636,355150271089.5329,38001.4208526205,2294918117750.108,16.429423402254393,37323.75293116187,5943.1857033870565,359432638719.86975,35.2,205.017949533001,69.855
12,Italy,ITA,2018,35.2,204.322225904409,70.438,6211.491447688449,374413132257.60034,38425.034046646935,2316164720771.5225,16.939004476964463,38001.4208526205,5880.91349020636,355150271089.5329,35.9,204.710937447163,70.144
12,Italy,ITA,2019,34.6,201.980545589195,70.736,6414.875372127778,385727360623.47064,38711.882650904474,2327750962174.3394,17.24130381284524,38425.034046646935,6211.491447688449,374413132257.60034,35.2,204.322225904409,70.438
12,Italy,ITA,2020,35.2,200.999100491348,71.039,5314.4696028135695,318404589670.8911,35345.65172352175,2117655866865.8103,15.58533629733774,38711.882650904474,6414.875372127778,385727360623.47064,34.6,201.980545589195,70.736
12,Italy,ITA,2021,34.8,199.965416259464,71.346,6485.858251169951,387396097534.5179,37809.694557189076,2258348479599.4414,17.11439020878376,35345.65172352175,5314.4696028135695,318404589670.8911,35.2,200.999100491348,71.039
12,Italy,ITA,2022,NA,199.559268903016,71.657,6826.29385219103,406977536760.92535,39023.67704583847,2326556738305.611,18.44972621850288,37809.694557189076,6485.858251169951,387396097534.5179,34.8,199.965416259464,71.346
12,Italy,ITA,2023,NA,NA,71.973,6773.428489743073,403015303621.1859,39364.42799537184,2342162012111.3667,18.59121020703711,39023.67704583847,6826.29385219103,406977536760.92535,NA,199.559268903016,71.657
12,Italy,ITA,2024,NA,NA,NA,6866.7352762311375,407491854355.8866,39725.96391649875,2357453149307.0796,18.468543194192016,39364.42799537184,6773.428489743073,403015303621.1859,NA,NA,71.973
13,Indonesia,IDN,1960,NA,NA,14.586,28.653892702076618,2530026230.410617,1645.1645015119832,145261566567.67517,2.7420840630941337,NA,NA,NA,NA,NA,NA
13,Indonesia,IDN,1961,NA,50.1174390169853,14.821,30.971010977327627,2811896924.2793407,1704.8324234263982,154783873582.74167,2.946699900575841,1645.1645015119832,28.653892702076618,2530026230.410617,NA,NA,14.586
13,Indonesia,IDN,1962,NA,51.5441578299486,15.058,33.440018626289245,3122490564.525814,1655.816553547754,154613298001.3907,3.1595249124987737,1704.8324234263982,30.971010977327627,2811896924.2793407,NA,50.1174390169853,14.821
13,Indonesia,IDN,1963,NA,53.0210944098213,15.299,36.06794695932177,3464377954.742902,1547.9888388125141,148686544687.95917,3.379732146299975,1655.816553547754,33.440018626289245,3122490564.525814,NA,51.5441578299486,15.058
13,Indonesia,IDN,1964,NA,54.5569583289633,15.543,38.85636731458662,3840320959.3544326,1560.0020764148967,154180873939.8957,3.6062675831684494,1547.9888388125141,36.06794695932177,3464377954.742902,NA,53.0210944098213,15.299
13,Indonesia,IDN,1965,NA,55.9542993094388,15.789,41.96012103341588,4253293542.9691463,1536.2041669264586,155717550449.08386,3.8378308322425956,1560.0020764148967,38.85636731458662,3840320959.3544326,NA,54.5569583289633,15.543
13,Indonesia,IDN,1966,NA,57.2943656607252,16.039,45.3451997863272,4706503529.264709,1500.5475980361944,155745979712.64236,4.072857931460871,1536.2041669264586,41.96012103341588,4253293542.9691463,NA,55.9542993094388,15.789
13,Indonesia,IDN,1967,NA,58.8033545488168,16.293,48.84625309721288,5203415593.627444,1429.0328579159684,152229728693.56534,4.309506886918968,1500.5475980361944,45.3451997863272,4706503529.264709,NA,57.2943656607252,16.039
13,Indonesia,IDN,1968,NA,60.4172104859321,16.549,52.515070972867946,5747775095.646178,1526.5168466382956,167077285656.2468,4.545646456561989,1429.0328579159684,48.84625309721288,5203415593.627444,NA,58.8033545488168,16.293
13,Indonesia,IDN,1969,NA,62.1105665251688,16.809,56.37898889173403,6343630832.063118,1667.6950212838478,187645109702.30334,4.778848484624451,1526.5168466382956,52.515070972867946,5747775095.646178,NA,60.4172104859321,16.549
13,Indonesia,IDN,1970,NA,63.843790193037,17.071,60.481563827611176,6995146589.355068,1793.2425308513762,207401951598.42813,5.006383837517175,1667.6950212838478,56.37898889173403,6343630832.063118,NA,62.1105665251688,16.809
13,Indonesia,IDN,1971,NA,65.5970798809872,17.338,64.83296035321551,7704340949.723668,1840.855671853518,218755701697.47345,5.225221724846028,1793.2425308513762,60.481563827611176,6995146589.355068,NA,63.843790193037,17.071
13,Indonesia,IDN,1972,NA,67.3668922536805,17.779,66.31590370575614,8093182609.285404,1995.3818687650207,243516093979.89343,5.238572822884013,1840.855671853518,64.83296035321551,7704340949.723668,NA,65.5970798809872,17.338
13,Indonesia,IDN,1973,NA,69.1601842600617,18.28,71.65497108291297,8977545564.240847,2232.081342053555,279654176793.82904,5.594995652379867,1995.3818687650207,66.31590370575614,8093182609.285404,NA,67.3668922536805,17.779
13,Indonesia,IDN,1974,NA,70.9633329101277,18.793,76.16192045460357,9790999111.327984,2285.6349618197587,293829905370.3124,5.7596993227111835,2232.081342053555,71.65497108291297,8977545564.240847,NA,69.1601842600617,18.28
13,Indonesia,IDN,1975,NA,72.778776420453,19.317,82.31134901100008,10852245069.992594,2228.620505233523,293829905370.3124,5.916562560468762,2285.6349618197587,76.16192045460357,9790999111.327984,NA,70.9633329101277,18.793
13,Indonesia,IDN,1976,NA,74.6168544411753,19.853,86.94357861516933,11752482778.233112,2365.2312578729557,319716994255.86633,6.163868831523537,2228.620505233523,82.31134901100008,10852245069.992594,NA,72.778776420453,19.317
13,Indonesia,IDN,1977,NA,76.4715362917249,20.398,91.75681668665479,12711396726.490177,2487.8412542466276,344649458396.6667,6.13128210042225,2365.2312578729557,86.94357861516933,11752482778.233112,NA,74.6168544411753,19.853
13,Indonesia,IDN,1978,NA,78.3591928548165,20.956,101.02812412600593,14341262983.980642,2538.744282125071,360382811360.7496,6.306801065210077,2487.8412542466276,91.75681668665479,12711396726.490177,NA,76.4715362917249,20.398
13,Indonesia,IDN,1979,NA,80.2811009235083,21.524,107.5363054799833,15639525059.063578,2612.8265998747775,379996010662.0525,6.366226205527113,2538.744282125071,101.02812412600593,14341262983.980642,NA,78.3591928548165,20.956
13,Indonesia,IDN,1980,NA,82.2217965632021,22.104,112.55750347083595,16765501485.820404,2770.588627870718,412680686092.14557,6.281266402191255,2612.8265998747775,107.5363054799833,15639525059.063578,NA,80.2811009235083,21.524
13,Indonesia,IDN,1981,NA,84.1728638694613,22.815,118.21258826052915,18025651249.410316,2892.4449729662215,441054587400.5532,6.379006369466872,2770.588627870718,112.55750347083595,16765501485.820404,NA,82.2217965632021,22.104
13,Indonesia,IDN,1982,NA,86.1419387603018,23.606,115.93760382660065,18092312690.80207,2722.3332621353875,424825966739.7406,6.269294530838364,2892.4449729662215,118.21258826052915,18025651249.410316,NA,84.1728638694613,22.815
13,Indonesia,IDN,1983,NA,88.1287397119626,24.415,108.50782948795215,17323425478.11106,2767.5589293319035,441844621672.07336,5.875255233626638,2722.3332621353875,115.93760382660065,18092312690.80207,NA,86.1419387603018,23.606
13,Indonesia,IDN,1984,32.3,90.1158243954139,25.244,109.31244484695618,17845379160.516266,2911.532690668965,475310975579.85474,5.98662889522478,2767.5589293319035,108.50782948795215,17323425478.11106,NA,88.1287397119626,24.415
13,Indonesia,IDN,1985,NA,92.0616840640991,26.089,109.96652875057485,18339798362.646744,2961.3013058774723,493874540352.3654,5.733937686983919,2911.532690668965,109.31244484695618,17845379160.516266,32.3,90.1158243954139,25.244
13,Indonesia,IDN,1986,NA,93.9378908902223,26.953,119.03487428702681,20256768659.41035,3110.7792515407914,529377092439.3979,5.857126157306677,2961.3013058774723,109.96652875057485,18339798362.646744,NA,92.0616840640991,26.089
13,Indonesia,IDN,1987,30.4,95.7794366212733,27.835,128.33430883251842,22267435178.331448,3251.4807601843377,564168208171.7086,6.085344545592633,3110.7792515407914,119.03487428702681,20256768659.41035,NA,93.9378908902223,26.953
13,Indonesia,IDN,1988,NA,97.6253001540101,28.736,140.87171989453952,24913878023.8409,3412.6347992732167,603541769722.5355,6.459322276153707,3251.4807601843377,128.33430883251842,22267435178.331448,30.4,95.7794366212733,27.835
13,Indonesia,IDN,1989,NA,99.4726287143196,29.651,154.3996877324183,27823075709.672157,3653.5249558691353,658371159600.3462,6.864910969174554,3412.6347992732167,140.87171989453952,24913878023.8409,NA,97.6253001540101,28.736
13,Indonesia,IDN,1990,31.1,101.293959383297,30.584,169.0826514259091,31026853203.901493,3910.8130065479777,717638504239.1132,7.189772562839892,3653.5249558691353,154.3996877324183,27823075709.672157,NA,99.4726287143196,29.651
13,Indonesia,IDN,1991,NA,103.10296483161,31.613,185.01731883380924,34557208811.26311,4185.240105075308,781711772432.9009,7.443090540929884,3910.8130065479777,169.0826514259091,31026853203.901493,31.1,101.293959383297,30.584
13,Indonesia,IDN,1992,NA,104.905548226124,32.703,196.2885249638323,37303406188.36415,4381.624627231109,832700348961.6042,7.480563626647865,4185.240105075308,185.01731883380924,34557208811.26311,NA,103.10296483161,31.613
13,Indonesia,IDN,1993,31.8,106.705878326534,33.808,218.77675288749114,42290678065.29472,4650.411013882412,898948505559.645,7.518604476783626,4381.624627231109,196.2885249638323,37303406188.36415,NA,104.905548226124,32.703
13,Indonesia,IDN,1994,NA,108.520138885056,34.933,261.58562011413,51425595498.336006,4917.442334487664,966728982538.9596,7.947604425316271,4650.411013882412,218.77675288749114,42290678065.29472,31.8,106.705878326534,33.808
13,Indonesia,IDN,1995,NA,110.339681602146,36.076,308.01141251269667,61567799392.86289,5233.907358467676,1046195514829.1254,8.23899962371217,4917.442334487664,261.58562011413,51425595498.336006,NA,108.520138885056,34.933
13,Indonesia,IDN,1996,34.2,112.170298691191,37.235,358.40903932583075,72830275511.92084,5550.998266396764,1127986989023.283,8.380618228046375,5233.907358467676,308.01141251269667,61567799392.86289,NA,110.339681602146,36.076
13,Indonesia,IDN,1997,NA,114.00944760622,38.406,422.0869091023843,87176183644.97404,5718.1354069529325,1181001380505.8362,9.131619178061694,5550.998266396764,358.40903932583075,72830275511.92084,34.2,112.170298691191,37.235
13,Indonesia,IDN,1998,30.9,115.825934410484,39.593,415.6304621998169,87210405293.97346,4889.624507612844,1025974209848.1093,9.722256358352949,5718.1354069529325,422.0869091023843,87176183644.97404,NA,114.00944760622,38.406
