country_id,country_name,iso3c,wem_regions,Population,year,Gini,density_psqkm,urbanization_perc,ES_pcap,energy_service,GDP_PPP_pcap,GDP_PPP,prop_TFC_PTR,Land_Area,historical_data
1,USA,USA,North America,180274557999.99997,1960,NA,19.707694410008504,69.996,6906.237858136708,1245018977318.4617,17688.563709973136,3188798004470.2466,19.4384812928032,9147420,1
1,USA,USA,North America,183489480000,1961,NA,20.05915110490171,70.377,6922.479753623976,1270202210302.9915,17824.175921894333,3270548771336.912,19.549808668984333,9147420,1
1,USA,USA,North America,186724274000,1962,NA,20.41278021562364,70.757,7083.547910661054,1322670340962.402,18588.578301258218,3470938787994.5938,19.469319109494947,9147420,1
1,USA,USA,North America,189825224000,1963,37.6,20.751777441070814,71.134,7242.1638150913295,1374745368444.4063,19081.235724322127,3622099845566.25,19.257934941051445,9147420,1
1,USA,USA,North America,192819460000,1964,38.1,21.079108644841934,71.508,7406.150503002853,1428049940667.7385,19867.177469575,3830778431407.6177,19.182439115001912,9147420,1
1,USA,USA,North America,195653773999.99997,1965,37.5,21.38895710484486,71.879,7487.608927229928,1464978944848.6265,20851.59164970444,4079692600171.559,19.078237999541322,9147420,1
1,USA,USA,North America,198265408000,1966,37.8,21.67446208876383,72.247,7774.12488091114,1541340041356.7986,21934.179653242143,4348789078095.352,19.008336562185715,9147420,1
1,USA,USA,North America,200699914000,1967,36.9,21.94060336138496,72.612,7942.151827401345,1593989188734.3928,22262.36594996821,4468054931595.148,18.447163829538212,9147420,1
1,USA,USA,North America,203011020000.00003,1968,36.3,22.193254491430373,72.974,8421.60939716038,1709679513759.1143,23090.80001213268,4687686863079.068,18.709182225956216,9147420,1
1,USA,USA,North America,205300035000,1969,36,22.443490623585667,73.333,8768.284854131518,1800129187443.1707,23546.851367872165,4834169409963.953,19.183874410325515,9147420,1
1,USA,USA,North America,207796343999.99997,1970,36.6,22.71638822750021,73.602,9080.738306036943,1886944220815.2295,23307.261669956493,4843163763668.293,19.78395123990434,9147420,1
1,USA,USA,North America,210426430999.99997,1971,36.9,23.00391050154032,73.613,9378.95852888605,1973580769730.502,23773.94395683854,5002666177631.551,20.24598258186816,9147420,1
1,USA,USA,North America,212842566000,1972,36.7,23.268043448316575,73.623,9913.079663278591,2109925312494.6313,24740.125321732587,5265751756639.14,20.751665115955028,9147420,1
1,USA,USA,North America,215006544999.99997,1973,36.1,23.5046105896526,73.633,10277.98752628434,2209834587579.492,25873.82394007805,5563041491294.468,21.119995921956683,9147420,1
1,USA,USA,North America,217076482000,1974,35.5,23.730897017956977,73.643,10000.51093410827,2170875731778.757,25488.57585833904,5532970378518.369,21.437350630919884,9147420,1
1,USA,USA,North America,219129304000,1975,35.6,23.955312426891954,73.653,10151.937998116544,2224587107778.4316,25197.919469226206,5521602555539.588,22.715024726854068,9147420,1
1,USA,USA,North America,221168755000,1976,35.6,24.178266112193384,73.663,10596.892606123503,2343701544565.0405,26310.74263621161,5819114191976.34,22.67082721738,9147420,1
1,USA,USA,North America,223259429999.99997,1977,35.5,24.40681962782948,73.673,10833.113375304054,2418594717295.759,27269.61606687558,6088198939409.483,22.580446843488907,9147420,1
1,USA,USA,North America,225396098000,1978,34.8,24.640401118566768,73.682,11215.261210699362,2527876114942.392,28506.257981142546,6425199317530.888,22.930665765000455,9147420,1
1,USA,USA,North America,227575085000.00003,1979,34.8,24.878608941100335,73.692,10524.54352075024,2395123886320.9355,29127.223939690313,6628630463889.059,21.702620797505794,9147420,1
1,USA,USA,North America,229858660000,1980,34.7,25.128250370049695,73.738,9812.598010266283,2255510629758.474,28763.812844991844,6611611477040.613,21.380538101039107,9147420,1
1,USA,USA,North America,232201610000,1981,35.5,25.38438270025865,73.89,9787.091896764838,2272578495646.749,29196.161117923966,6779395617401.345,21.95639788840818,9147420,1
1,USA,USA,North America,234583146000,1982,36.7,25.644733269052914,74.042,9802.21267995143,2299433888224.0977,28378.72567211455,6657170747635.596,23.31156146238495,9147420,1
